aggregation_method,algorithm,exp_name,lambda_align_initial,server.local_epochs,server.lr,server.model_name,round,global_test_accuracy,model_variance_mean
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,87,0.021,0.0036143988836556673
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,88,0.022,0.003635458182543516
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,89,0.0228,0.0036563582252711058
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,90,0.0272,0.003677554428577423
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,91,0.0214,0.0036985701881349087
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,92,0.0269,0.0037194937467575073
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,93,0.0231,0.0037401029840111732
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,94,0.0205,0.0037609890569001436
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,95,0.0236,0.0037817833945155144
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,96,0.0284,0.0038021935615688562
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,97,0.0235,0.0038226742763072252
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,98,0.0203,0.00384325347840786
N/A,OneshotOurs,Tiny_alpha0.05,5.0,1,0.01,resnet18,99,0.0202,0.003863569349050522
