aggregation_method,algorithm,exp_name,lambda_align_initial,server.local_epochs,server.lr,server.model_name,round,g_protos_std,global_test_accuracy,inter_client_proto_std,model_variance_mean
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,18,1.003497,0.45981868469575904,0.019882,0.002781556686386466
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,19,1.003509,0.45632298709280883,0.020322,0.0028568373527377844
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,20,1.003527,0.4613936693300553,0.020658,0.0029314218554645777
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,21,1.003536,0.4647357098955132,0.021028,0.003002855693921447
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,22,1.003552,0.46465888137676703,0.021372,0.0030726990662515163
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,23,1.003569,0.47637523048555624,0.021749,0.0031434393022209406
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,24,1.003588,0.4692301782421635,0.022099,0.003210717346519232
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,25,1.003598,0.47414720344191763,0.022344,0.003276754403486848
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,26,1.003614,0.47579901659496004,0.022668,0.0033417590893805027
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,27,1.003622,0.47264904732636753,0.022963,0.003405220340937376
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,28,1.003643,0.47779655808236016,0.023315,0.0034689223393797874
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,29,1.003658,0.4640826674861709,0.023582,0.0035308136139065027
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,30,1.003682,0.4758374308543331,0.023844,0.0035913726314902306
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,31,1.0037,0.481100184388445,0.024139,0.003651989623904228
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,32,1.003716,0.48021665642286415,0.024396,0.0037117316387593746
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,33,1.003731,0.49362323294406885,0.024605,0.003769662929698825
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,34,1.003748,0.47964044253226795,0.024818,0.0038268358912318945
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,35,1.003762,0.4829824830977259,0.025118,0.0038840090855956078
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,36,1.003785,0.48451905347264906,0.025346,0.00394080113619566
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,37,1.003802,0.4922019053472649,0.025594,0.003997374791651964
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,38,1.003816,0.4847495390288875,0.025828,0.004051513038575649
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,39,1.00384,0.48601720958819916,0.026047,0.004106218460947275
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,40,1.003865,0.5018438844499078,0.026367,0.004161317832767963
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,41,1.003889,0.5060310387215734,0.026672,0.004215415567159653
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,42,1.003907,0.5076444376152428,0.026874,0.004267660900950432
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,43,1.003941,0.49546711739397664,0.027133,0.004318246617913246
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,44,1.003962,0.5036109403810695,0.027353,0.004369881469756365
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,45,1.003986,0.5078365089121082,0.027593,0.004420202225446701
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,46,1.004014,0.5069913952059004,0.02784,0.004469573497772217
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,47,1.004037,0.5133297480024586,0.02805,0.0045191156677901745
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,48,1.00406,0.503380454824831,0.028345,0.004568782635033131
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,49,1.004082,0.4994237861094038,0.028553,0.004618209321051836
